Unitcell_volume,Density,POAV_A^3,POAV_Volume_fraction,POAV_cm^3/g,PONAV_A^3,PONAV_Volume_fraction,PONAV_cm^3/g,ASA_A^2,ASA_m^2/cm^3,ASA_m^2/g,NASA_A^2,NASA_m^2/cm^3,NASA_m^2/g,Largest_included_sphere,Largest_free_sphere,Largest_included_sphere_along_free_path,name
1041.38,1.68273,0.0,0.0,0.0,170.578,0.1638,0.0973418,0.0,0.0,0.0,66.6332,639.854,380.247,4.00114,2.68315,4.00114,qmof-f6a2c50
2164.66,1.31123,0.0,0.0,0.0,226.856,0.1048,0.0799249,0.0,0.0,0.0,103.523,478.243,364.729,4.15239,1.24321,4.14117,qmof-cb81f47
729.417,3.64829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71119,1.08014,1.71119,qmof-f4c4d54
1505.49,1.45186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08076,1.1203,1.77713,qmof-6c4f676
1034.95,2.61467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45334,1.50772,2.44551,qmof-fa5b867
1012.91,1.87028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05646,1.00668,2.04409,qmof-0e4f65c
3597.34,0.789805,1953.0,0.5429,0.687385,0.0,0.0,0.0,986.322,2741.81,3471.5,0.0,0.0,0.0,5.42926,5.05497,5.42926,FAHGAY_clean
823.561,1.61243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07037,1.14318,2.06205,qmof-463115a
723.329,2.35087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5401,0.69788,1.49545,qmof-458e0ea
1356.78,2.02392,0.0,0.0,0.0,55.6278,0.041,0.0202577,0.0,0.0,0.0,19.0479,140.391,69.3656,3.20019,2.3642,3.08917,qmof-3f264ce
1039.05,1.44245,339.146,0.3264,0.226281,0.0,0.0,0.0,149.145,1435.4,995.109,0.0,0.0,0.0,5.4475,3.328,5.4475,EGAFOJ_clean
400.252,1.8755,0.0,0.0,0.0,23.775,0.0594,0.0316715,0.0,0.0,0.0,3.32224,83.0036,44.2568,3.16153,1.95327,2.85465,qmof-de034a9
1510.6,1.47122,538.379,0.3564,0.242248,0.0,0.0,0.0,194.356,1286.61,874.52,0.0,0.0,0.0,7.92282,7.58866,7.92282,HOZBUV_clean
663.238,1.83817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71905,1.78399,2.71905,qmof-d58defd
838.725,1.98288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00698,1.28081,1.70518,qmof-9fa77bd
527.853,1.63403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93611,1.27453,1.79965,qmof-4a8b72e
1488.04,1.52602,0.0,0.0,0.0,202.671,0.1362,0.0892518,0.0,0.0,0.0,72.5124,487.302,319.329,3.86303,2.36028,3.86303,qmof-14731b5
2841.2,1.28016,211.669,0.0745,0.0581958,0.0,0.0,0.0,103.422,364.008,284.346,0.0,0.0,0.0,5.58735,4.16098,5.58735,qmof-c0d6ba5
5067.41,1.34967,1550.12,0.3059,0.226648,0.0,0.0,0.0,799.093,1576.93,1168.38,0.0,0.0,0.0,5.36423,4.49017,5.36299,YUYGOQ_clean
1467.44,2.03095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79841,0.88086,1.59527,qmof-442efa0
715.86,1.90483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90199,1.19582,1.75246,qmof-46e30a0
827.534,1.64438,0.0,0.0,0.0,65.6235,0.0793,0.0482248,0.0,0.0,0.0,19.1945,231.949,141.055,3.80194,1.8851,3.80049,qmof-3961e57
2843.94,1.90378,0.0,0.0,0.0,170.636,0.06,0.0315162,0.0,0.0,0.0,57.9387,203.727,107.012,3.25225,2.37775,3.23935,qmof-173ac53
724.429,1.72662,0.0,0.0,0.0,85.1204,0.1175,0.0680521,0.0,0.0,0.0,29.4962,407.166,235.817,3.55402,2.52475,3.55402,qmof-026e9ca
2225.31,1.49997,465.09,0.209,0.139336,0.0,0.0,0.0,214.275,962.899,641.944,0.0,0.0,0.0,4.97468,4.20229,4.97468,NUCYER_clean
550.61,1.93704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51456,0.72582,1.4415,qmof-eca429e
810.885,2.04693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80591,1.07065,2.64078,qmof-e212836
7463.36,3.60339,2172.58,0.2911,0.0807849,0.0,0.0,0.0,1257.17,1684.45,467.463,0.0,0.0,0.0,5.25091,3.36777,5.22646,RIPWIY_clean
4404.29,1.93153,0.0,0.0,0.0,567.713,0.1289,0.0667347,0.0,0.0,0.0,219.535,498.457,258.063,5.0671,1.06471,4.60489,qmof-0159028
960.179,1.74366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4412,15.0097,8.60818,3.01285,1.51911,3.00193,qmof-30ebc55
1347.39,1.67379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36259,1.05967,2.35664,qmof-8fff7f3
907.873,1.51415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60748,1.07014,2.60748,qmof-1d420f0
528.797,2.53138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84225,0.84758,1.84225,qmof-e34c562
852.699,1.90458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55473,1.12317,2.55473,qmof-9dd9532
1597.94,1.43723,0.0,0.0,0.0,54.3298,0.034,0.0236567,0.0,0.0,0.0,17.2755,108.111,75.222,3.84905,1.26396,3.84689,qmof-5847aa0
1661.82,1.63351,0.0,0.0,0.0,156.876,0.0944,0.0577897,0.0,0.0,0.0,47.447,285.512,174.784,3.57844,1.25941,3.57844,qmof-8219312
1250.41,1.40337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30189,1.05923,2.29448,qmof-f50607a
2950.25,0.988627,877.994,0.2976,0.301023,0.0,0.0,0.0,520.153,1763.08,1783.36,2.02651,6.86895,6.94796,4.33632,3.78051,4.29603,qmof-886aa55
1157.08,1.42674,421.177,0.364,0.255127,0.0,0.0,0.0,206.867,1787.84,1253.1,0.0,0.0,0.0,4.30414,3.02012,4.29257,WIWDEN_clean
23197.9,0.570649,16484.4,0.7106,1.24525,0.0,0.0,0.0,4815.3,2075.75,3637.52,0.0,0.0,0.0,24.10039,7.53546,24.10039,IZEPAF_clean
4527.15,0.931064,2105.58,0.4651,0.499536,0.0,0.0,0.0,855.418,1889.53,2029.43,0.0,0.0,0.0,8.91277,8.09767,8.88654,WASPAK_clean
260.224,2.6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0629,0.97141,2.02598,qmof-41dd424
1083.8,1.81841,0.0,0.0,0.0,62.2099,0.0574,0.031566,0.0,0.0,0.0,24.0564,221.964,122.065,3.33781,1.54856,3.30729,qmof-dc6f906
771.941,1.83554,0.0,0.0,0.0,29.2566,0.0379,0.0206479,0.0,0.0,0.0,7.35007,95.2155,51.8733,3.20378,1.37039,3.13577,qmof-b7b8b62
719.272,1.56316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03748,1.17855,1.90273,qmof-6f8a3fc
29220.1,0.408796,23545.5,0.8058,1.97116,0.0,0.0,0.0,5550.5,1899.55,4646.7,0.0,0.0,0.0,21.82341,9.06966,13.94061,MEHMET_clean
897.924,1.89995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53779,0.88132,2.53779,qmof-b9a0bc9
1316.42,1.36514,254.727,0.1935,0.141743,0.0,0.0,0.0,98.826,750.717,549.918,0.0,0.0,0.0,6.29303,5.79887,6.29303,YOTXOW_clean
1806.45,1.34466,0.0,0.0,0.0,30.7097,0.017,0.0126426,0.0,0.0,0.0,18.3806,101.749,75.6694,3.44388,1.92799,3.42593,qmof-41984f8
4958.72,1.2404,1875.39,0.3782,0.304902,0.0,0.0,0.0,924.745,1864.89,1503.46,2.71696,5.47916,4.41725,6.04141,3.54218,6.03115,qmof-4d5bb8c
979.667,1.70381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73962,0.64908,1.72455,qmof-b8d60be
4463.9,1.96889,695.476,0.1558,0.079131,0.0,0.0,0.0,301.11,674.544,342.602,0.0,0.0,0.0,5.48381,3.8522,5.48381,VAGBOX_clean
756.036,1.83071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21582,1.14193,2.21582,qmof-c5f7d51
1284.59,1.9946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06163,0.78312,2.06163,qmof-e436871
3121.92,1.2709,262.553,0.0841,0.0661738,0.0,0.0,0.0,123.512,395.628,311.299,0.0,0.0,0.0,4.28366,3.88147,4.28037,qmof-4dcea3e
1395.21,1.61091,0.0,0.0,0.0,215.56,0.1545,0.0959087,0.0,0.0,0.0,85.7189,614.379,381.387,5.01225,2.12045,5.01225,qmof-ef7ab80
4420.08,1.00363,2116.34,0.4788,0.477069,0.0,0.0,0.0,946.328,2140.97,2133.23,0.0,0.0,0.0,7.68066,4.98844,7.64477,GUDJOG_clean
855.595,2.71852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91537,0.67275,1.89548,qmof-a998e68
778.198,1.74191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39381,1.90088,2.39381,qmof-72c22fc
2214.56,1.19584,879.402,0.3971,0.332068,0.0,0.0,0.0,366.582,1655.33,1384.24,0.0,0.0,0.0,7.40019,6.7038,7.37254,EKEKOW_clean
2299.91,1.04913,715.961,0.3113,0.296722,29.4388,0.0128,0.0122006,329.713,1433.59,1366.46,7.16032,31.1331,29.6751,5.55777,4.9763,5.55645,LIGHAM_clean
612.592,2.26633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84945,0.66195,1.83391,qmof-b5258da
794.686,1.60252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87796,1.18176,1.87796,qmof-a6d1765
637.249,2.45392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27558,0.90178,2.26426,qmof-cd7c886
1030.31,3.07102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21266,0.58211,1.80885,qmof-62e81dc
757.164,1.87238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06514,1.02066,2.04841,qmof-214ad37
935.809,2.31132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37785,1.17878,2.13856,qmof-0ca8b3d
6001.12,0.745691,3367.83,0.5612,0.75259,0.0,0.0,0.0,1184.23,1973.35,2646.33,0.0,0.0,0.0,9.64796,7.3234,9.64796,IFASOZ_clean
1657.45,1.33155,0.0,0.0,0.0,232.706,0.1404,0.105441,0.0,0.0,0.0,94.477,570.013,428.081,5.57193,1.76753,5.57193,qmof-e48704b
1243.41,1.70776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81082,1.47012,2.79211,qmof-6040bb6
5424.95,1.09375,1654.07,0.3049,0.278767,0.0,0.0,0.0,884.996,1631.35,1491.52,0.0,0.0,0.0,5.07875,4.17789,5.06297,WUNVAD_clean
983.547,2.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85781,1.2554,1.85344,qmof-607a484
1602.05,1.23411,671.097,0.4189,0.339434,0.0,0.0,0.0,293.526,1832.19,1484.62,0.0,0.0,0.0,7.01892,5.31523,7.01892,qmof-28c2c0e
680.698,1.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07636,1.01255,1.75296,qmof-f5e3913
1196.62,1.35951,0.0,0.0,0.0,118.585,0.0991,0.0728936,0.0,0.0,0.0,44.096,368.506,271.057,4.04549,1.24083,3.92937,qmof-48a3ecd
529.769,1.84862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03277,1.11828,2.02736,qmof-fd349f0
2625.71,1.10774,932.128,0.355,0.320471,0.0,0.0,0.0,439.996,1675.72,1512.73,0.0,0.0,0.0,5.75544,3.75669,5.75544,qmof-18442f6
9052.13,0.847968,4446.4,0.4912,0.579267,0.0,0.0,0.0,1604.16,1772.13,2089.86,0.0,0.0,0.0,10.25144,8.68741,10.25144,EGATEM_clean
581.819,1.62652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50025,0.96247,2.48041,qmof-e3caa7b
2324.07,1.15061,671.193,0.2888,0.250997,0.0,0.0,0.0,317.067,1364.27,1185.69,0.0,0.0,0.0,4.84339,3.80044,4.84339,AKOBAF_clean
708.424,1.59976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73763,0.90823,1.3707,qmof-aad07bd
1164.59,1.347,0.0,0.0,0.0,201.125,0.1727,0.128211,0.0,0.0,0.0,87.8882,754.67,560.26,3.98106,2.74095,3.93078,GUJVOX_clean
5709.31,1.83144,2381.92,0.4172,0.227799,67.9408,0.0119,0.00649761,750.485,1314.49,717.737,35.6831,62.4999,34.1261,10.63434,10.41832,10.63434,MARJAQ_clean
2094.31,1.46994,556.877,0.2659,0.180892,0.0,0.0,0.0,243.136,1160.94,789.785,0.0,0.0,0.0,5.41931,4.91867,5.41931,GIYSOX_clean
941.878,2.05242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73245,1.61447,2.69517,qmof-12e9727
1208.47,1.92284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76873,0.99643,1.75815,qmof-2453893
616.515,1.94935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60504,1.18661,2.33564,qmof-82f6d0d
1459.22,1.76022,0.0,0.0,0.0,307.457,0.2107,0.119701,0.0,0.0,0.0,138.441,948.733,538.984,4.86328,2.55989,4.67718,qmof-d376793
1230.53,2.4421,0.0,0.0,0.0,138.312,0.1124,0.0460259,0.0,0.0,0.0,51.3948,417.662,171.026,4.19544,1.5226,4.19544,qmof-ec02694
402.088,1.79681,152.874,0.3802,0.211597,0.0,0.0,0.0,59.0192,1467.82,816.902,0.0,0.0,0.0,4.37304,3.99561,4.35219,RURPEA_clean
809.764,1.50048,359.292,0.4437,0.295705,0.0,0.0,0.0,144.798,1788.15,1191.72,0.146914,1.81428,1.20913,6.78206,3.06636,6.78206,SIHLUQ_clean
963.87,1.79319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81383,1.17413,1.74369,qmof-e99706f
849.638,1.77384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69191,1.24536,1.64053,qmof-580d3d5
5419.37,0.66218,3480.32,0.6422,0.969827,0.0,0.0,0.0,1377.5,2541.82,3838.56,0.0,0.0,0.0,9.38828,6.30727,6.78461,MAJJUF_clean
17131.3,1.22695,8404.63,0.4906,0.399853,0.0,0.0,0.0,3993.3,2330.99,1899.83,0.0,0.0,0.0,8.15804,7.53287,8.15804,CIXBUH_clean
2130.71,1.19832,503.061,0.2361,0.197026,0.0,0.0,0.0,214.501,1006.71,840.103,0.0,0.0,0.0,5.62762,4.84771,5.62759,qmof-345d728
2492.4,1.45135,0.0,0.0,0.0,266.188,0.1068,0.0735867,0.0,0.0,0.0,111.623,447.856,308.579,4.36847,2.51324,4.34385,qmof-d238a9a
983.421,1.57979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52614,1.25957,2.52614,qmof-f609513
1114.17,0.97672,649.451,0.5829,0.596794,0.0,0.0,0.0,252.737,2268.39,2322.45,0.0,0.0,0.0,7.94498,7.05898,7.94498,WAFKIY_clean
361.56,1.59877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85851,1.14938,1.85147,qmof-3f16763
1314.98,1.08358,764.399,0.5813,0.536461,0.0,0.0,0.0,354.954,2699.31,2491.09,0.0,0.0,0.0,6.69684,4.77946,6.69684,ETEJIX01_clean
969.922,2.68877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92963,0.87322,1.92641,qmof-9a8be97
5101.25,1.24613,1522.72,0.2985,0.239542,0.0,0.0,0.0,739.933,1450.49,1164.0,0.0,0.0,0.0,5.95385,4.26907,5.87639,NIKKIC_clean
667.317,2.36715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62658,0.96154,1.58648,qmof-27a5e08
1019.33,1.97741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10681,40.2893,20.3748,3.08179,1.58512,3.07041,qmof-399b130
405.776,3.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96605,0.67074,1.79997,qmof-d2fbf4b
7089.84,1.26641,2396.37,0.338,0.266897,0.0,0.0,0.0,1119.95,1579.65,1247.35,0.0,0.0,0.0,7.81797,3.00994,7.81797,IHAZOH_clean
838.546,2.36383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91112,0.95093,1.89107,qmof-7a4601d
1917.82,1.20331,705.564,0.3679,0.305739,0.0,0.0,0.0,329.106,1716.05,1426.1,0.0,0.0,0.0,6.12084,5.4457,6.09848,qmof-bd899c1
866.35,1.83871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57383,1.52556,2.57383,qmof-4418d7f
5168.52,1.39446,1756.26,0.3398,0.243678,0.0,0.0,0.0,1011.13,1956.32,1402.92,0.0,0.0,0.0,5.44358,4.29134,5.44358,FOQNIK_clean
2349.15,1.86723,0.0,0.0,0.0,178.536,0.076,0.040702,0.0,0.0,0.0,76.8299,327.053,175.154,3.74251,2.21505,3.74251,qmof-fa0b4a5
1395.72,1.48243,448.166,0.3211,0.216604,0.0,0.0,0.0,218.937,1568.63,1058.15,0.0,0.0,0.0,5.13022,3.86063,5.13022,JUYBEM_clean
339.373,2.69895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27082,0.75693,0.96633,qmof-7b525e0
2163.42,1.28826,888.733,0.4108,0.318879,0.0,0.0,0.0,407.267,1882.51,1461.28,0.0,0.0,0.0,7.10704,4.28589,7.10648,qmof-c8f72fc
3256.95,0.851648,2015.73,0.6189,0.726709,0.0,0.0,0.0,793.974,2437.78,2862.43,0.0,0.0,0.0,8.7916,6.71431,8.78988,ICISAP_clean
3176.52,1.52527,743.305,0.234,0.153415,0.0,0.0,0.0,327.521,1031.07,675.991,0.0,0.0,0.0,7.16036,3.15378,7.16036,ILUJIJ_clean
1672.14,2.7796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0276,0.98116,1.91227,qmof-6a77bab
800.864,1.77736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73203,0.94147,1.73078,qmof-fee6f21
661.778,2.53399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61234,1.01691,1.55857,qmof-715f306
722.134,3.07916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05588,0.71703,2.04352,qmof-455307c
601.707,2.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88487,0.88063,1.88487,qmof-f53cf45
536.832,2.6228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53929,0.70354,1.51056,qmof-d950595
355.217,1.57524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24102,0.69202,2.22798,qmof-5e5be54
1341.1,1.6225,259.638,0.1936,0.119322,0.0,0.0,0.0,118.1,880.617,542.752,0.0,0.0,0.0,4.32139,4.1222,4.32139,qmof-3cfc4c8
518.7,2.84213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48641,0.90508,1.39997,qmof-f2e148d
532.3,1.79455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93209,1.10056,1.92518,qmof-185eeb8
691.36,1.91815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14743,1.1646,2.14743,qmof-aa5070e
1961.19,1.28691,0.0,0.0,0.0,613.459,0.3128,0.243063,0.0,0.0,0.0,237.604,1211.53,941.428,4.7149,2.73373,4.7149,REZJIR02_clean
1548.17,1.73416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76922,1.06482,1.76922,qmof-f284c0f
753.993,1.76508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68807,1.26491,2.68753,qmof-5ceabd4
898.991,2.62012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00779128,0.0866669,0.0330775,2.82155,1.42081,2.81417,qmof-90fad48
1292.06,1.54454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623302,0.482408,0.312331,2.85243,0.93864,2.84246,qmof-6c87d0c
1644.02,1.55619,524.608,0.3191,0.205052,0.0,0.0,0.0,240.824,1464.85,941.305,0.0,0.0,0.0,6.43752,3.3852,6.43511,HUVHIR_clean
446.4,3.01975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23732,0.59727,1.23526,qmof-aa9c063
3859.17,1.77656,638.693,0.1655,0.0931574,57.1158,0.0148,0.00833069,254.025,658.237,370.511,24.3288,63.0414,35.485,7.30469,6.9637,7.3003,GAWLIB_clean
2698.73,1.39069,0.0,0.0,0.0,474.438,0.1758,0.126413,0.0,0.0,0.0,197.021,730.05,524.957,4.59426,1.83157,4.59426,qmof-355afa1
504.131,2.10358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99789,1.26982,1.99706,qmof-3b9998a
3582.55,1.20126,980.185,0.2736,0.227761,0.0,0.0,0.0,477.03,1331.54,1108.45,0.0,0.0,0.0,5.06024,3.47592,5.05274,EBAVOV_clean
616.468,1.78473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60535,0.94465,1.44337,qmof-8539847
3648.86,1.40052,633.807,0.1737,0.124026,0.0,0.0,0.0,304.6,834.781,596.052,0.0,0.0,0.0,4.12199,3.24365,4.10901,QAKFIU_clean
3986.65,1.13108,1099.12,0.2757,0.24375,0.0,0.0,0.0,533.395,1337.95,1182.9,0.0,0.0,0.0,5.86002,4.47487,5.84591,NIYJAI_clean
1822.26,1.11643,644.535,0.3537,0.316813,0.0,0.0,0.0,287.212,1576.13,1411.75,0.0,0.0,0.0,5.67937,4.56222,5.67937,POMSOB_clean
6757.27,1.43849,2780.62,0.4115,0.286063,12.1631,0.0018,0.00125131,1217.48,1801.74,1252.52,1.699,2.51432,1.74789,10.37997,3.63188,10.37997,JILWOR_clean
1071.26,1.68269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653302,6.09847,3.62423,2.9824,1.1856,2.2029,qmof-371cbb6
982.834,1.88935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89274,1.18682,1.89274,qmof-1a422b8
8401.14,0.905218,4313.99,0.5135,0.567267,0.0,0.0,0.0,1513.83,1801.94,1990.61,0.0,0.0,0.0,10.03174,9.65856,10.03174,PIBPAS_clean
473.77,2.08182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88389,0.92876,1.74183,qmof-808b97f
1120.12,1.60959,0.0,0.0,0.0,60.9346,0.0544,0.0337975,0.0,0.0,0.0,17.6198,157.303,97.7287,3.77085,1.04577,3.68977,qmof-0f113e8
992.575,2.04468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18421,0.92962,2.18421,qmof-76e316f
964.957,2.48497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82889,1.24103,2.81073,qmof-728d8c0
961.934,1.10794,654.019,0.6799,0.61366,0.0,0.0,0.0,297.246,3090.08,2789.03,0.0,0.0,0.0,5.76983,4.47642,5.76568,TILVUF_clean
2364.33,1.36621,517.315,0.2188,0.160151,0.0,0.0,0.0,243.186,1028.56,752.858,0.0,0.0,0.0,5.25312,4.62411,5.25312,BURJOO_clean
28443.8,0.729552,18636.4,0.6552,0.898085,0.0,0.0,0.0,7010.12,2464.55,3378.17,0.0,0.0,0.0,15.43787,6.70397,14.15222,GADNUX_clean
520.982,2.96973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73469,0.87027,1.73469,qmof-a0af1a4
2656.75,1.08418,1178.27,0.4435,0.409064,0.0,0.0,0.0,470.447,1770.76,1633.27,0.0,0.0,0.0,7.62136,6.38807,7.35051,KAWBOB_clean
2632.21,1.6383,0.0,0.0,0.0,171.62,0.0652,0.0397974,0.0,0.0,0.0,63.624,241.713,147.539,4.27143,2.4644,4.27027,qmof-eee1f70
513.791,1.03716,357.958,0.6967,0.671738,0.0,0.0,0.0,148.502,2890.32,2786.76,0.0,0.0,0.0,6.99645,5.656,6.99645,SAJRAW10_clean
540.637,2.51285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49978,0.87266,2.49391,qmof-c67764c
9161.56,0.792697,4793.33,0.5232,0.660025,352.72,0.0385,0.0485684,1492.45,1629.03,2055.05,200.197,218.519,275.665,14.677,11.95176,14.67479,OYERIV_clean
5200.52,0.917953,3316.89,0.6378,0.694807,0.0,0.0,0.0,1188.21,2284.79,2489.0,0.0,0.0,0.0,9.9826,7.10077,9.9826,HABDAS_clean
4124.74,1.32005,0.0,0.0,0.0,329.567,0.0799,0.0605281,0.0,0.0,0.0,163.052,395.301,299.459,4.41332,2.33877,4.30259,qmof-e687361
